period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,awayScore,homeScore,secondaryReason,typeCode,descKey,duration,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
3,05:24,14:36,right,blocked-shot,582,3,REG,-77.0,-4.0,D,,,24.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2724,177.0,NJD,0.0,8477497.0,8474090.0,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8474090.0,8480002.0,8476292.0,8482684.0,8479407.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Brendan Smith,Nico Hischier,Ondrej Palat,Luke Hughes,Jesper Bratt,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,06:10,13:50,right,stoppage,591,3,REG,,,,,,24.0,18.0,icing,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2770,,,,,,,5,5,5v5,8476875.0,8481618.0,8483515.0,8481093.0,8482964.0,,8476462.0,8478414.0,8478399.0,8475726.0,8481559.0,,Mike Matheson,Alex Newhook,Juraj Slafkovsky,Rafael Harvey-Pinard,Arber Xhekaj,,Dougie Hamilton,Timo Meier,Jonas Siegenthaler,Tyler Toffoli,Jack Hughes,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,06:10,13:50,right,faceoff,593,3,REG,69.0,22.0,D,,,24.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2770,31.0,MTL,1.0,8481618.0,8481559.0,,5,5,5v5,8476875.0,8481618.0,8483515.0,8481093.0,8482964.0,,8476462.0,8478414.0,8478399.0,8475726.0,8481559.0,,Mike Matheson,Alex Newhook,Juraj Slafkovsky,Rafael Harvey-Pinard,Arber Xhekaj,,Dougie Hamilton,Timo Meier,Jonas Siegenthaler,Tyler Toffoli,Jack Hughes,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,06:21,13:39,right,shot-on-goal,594,3,REG,60.0,23.0,O,snap,8480051.0,25.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2781,40.0,NJD,0.0,8478399.0,,,5,5,5v5,8476875.0,8481618.0,8483515.0,8481093.0,8482964.0,,8476462.0,8478414.0,8478399.0,8475726.0,8481559.0,,Mike Matheson,Alex Newhook,Juraj Slafkovsky,Rafael Harvey-Pinard,Arber Xhekaj,,Dougie Hamilton,Timo Meier,Jonas Siegenthaler,Tyler Toffoli,Jack Hughes,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,06:47,13:13,right,shot-on-goal,599,3,REG,61.0,22.0,O,snap,8480051.0,26.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2807,39.0,NJD,0.0,8481559.0,,,5,5,5v5,8481618.0,8483515.0,8481093.0,8482111.0,8480887.0,,8478507.0,8478414.0,8477508.0,8481559.0,8480860.0,,Alex Newhook,Juraj Slafkovsky,Rafael Harvey-Pinard,Justin Barron,Jordan Harris,,John Marino,Timo Meier,Curtis Lazar,Jack Hughes,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,06:49,13:11,right,missed-shot,600,3,REG,92.0,19.0,O,wrist,8480051.0,26.0,18.0,hit-left-post,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2809,8.0,NJD,0.0,8481559.0,,,5,5,5v5,8481618.0,8483515.0,8481093.0,8482111.0,8480887.0,,8478507.0,8478414.0,8477508.0,8481559.0,8480860.0,,Alex Newhook,Juraj Slafkovsky,Rafael Harvey-Pinard,Justin Barron,Jordan Harris,,John Marino,Timo Meier,Curtis Lazar,Jack Hughes,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,06:59,13:01,right,shot-on-goal,601,3,REG,67.0,25.0,O,snap,8480051.0,27.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2819,33.0,NJD,0.0,8480860.0,,,5,5,5v5,8481618.0,8483515.0,8481093.0,8482111.0,8480887.0,,8478507.0,8478414.0,8477508.0,8481559.0,8480860.0,,Alex Newhook,Juraj Slafkovsky,Rafael Harvey-Pinard,Justin Barron,Jordan Harris,,John Marino,Timo Meier,Curtis Lazar,Jack Hughes,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,07:00,13:00,right,stoppage,602,3,REG,,,,,,27.0,18.0,goalie-stopped-after-sog,3.0,1.0,tv-timeout,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2820,,,,,,,5,5,5v5,8480184.0,8479543.0,8481058.0,8478133.0,8482964.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Gustav Lindström,Michael Pezzetta,Jesse Ylönen,Jake Evans,Arber Xhekaj,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,07:00,13:00,right,faceoff,605,3,REG,69.0,22.0,O,,,27.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2820,31.0,NJD,0.0,8477508.0,8478133.0,,5,5,5v5,8480184.0,8479543.0,8481058.0,8478133.0,8482964.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Gustav Lindström,Michael Pezzetta,Jesse Ylönen,Jake Evans,Arber Xhekaj,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,07:03,12:57,right,blocked-shot,606,3,REG,69.0,7.0,D,,,27.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2823,31.0,MTL,1.0,8480860.0,8478133.0,,5,5,5v5,8480184.0,8479543.0,8481058.0,8478133.0,8482964.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Gustav Lindström,Michael Pezzetta,Jesse Ylönen,Jake Evans,Arber Xhekaj,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,07:05,12:55,right,delayed-penalty,607,3,REG,,,,,,27.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2825,,MTL,1.0,,,,5,5,5v5,8480184.0,8479543.0,8481058.0,8478133.0,8482964.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Gustav Lindström,Michael Pezzetta,Jesse Ylönen,Jake Evans,Arber Xhekaj,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,07:10,12:50,right,penalty,608,3,REG,87.0,21.0,D,,,27.0,18.0,,3.0,1.0,,MIN,holding,2.0,2023020087,20232024,2023-10-24,2,Centre Bell,2830,13.0,MTL,1.0,8482964.0,8477508.0,,4,5,4v5,8476875.0,8482111.0,8481058.0,8478133.0,,,8480002.0,8482684.0,8479407.0,8475726.0,8481559.0,,Mike Matheson,Justin Barron,Jesse Ylönen,Jake Evans,,,Nico Hischier,Luke Hughes,Jesper Bratt,Tyler Toffoli,Jack Hughes,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,07:10,12:50,right,faceoff,612,3,REG,69.0,22.0,O,,,27.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2830,31.0,NJD,0.0,8480002.0,8478133.0,,4,5,5v4,8476875.0,8482111.0,8481058.0,8478133.0,,,8480002.0,8482684.0,8479407.0,8475726.0,8481559.0,,Mike Matheson,Justin Barron,Jesse Ylönen,Jake Evans,,,Nico Hischier,Luke Hughes,Jesper Bratt,Tyler Toffoli,Jack Hughes,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,07:17,12:43,right,faceoff,617,3,REG,0.0,0.0,N,,,27.0,18.0,,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2837,100.0,NJD,0.0,8479415.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,07:17,12:43,right,goal,613,3,REG,75.0,11.0,O,snap,8480051.0,27.0,18.0,,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2837,25.0,NJD,0.0,8475726.0,8481559.0,,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,07:38,12:22,right,delayed-penalty,618,3,REG,,,,,,27.0,18.0,,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2858,,NJD,0.0,,,,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,07:40,12:20,right,penalty,619,3,REG,-97.0,-3.0,D,,,27.0,18.0,,4.0,1.0,,MIN,roughing,2.0,2023020087,20232024,2023-10-24,2,Centre Bell,2860,197.0,NJD,0.0,8478507.0,8480018.0,,5,4,4v5,8476875.0,8480018.0,8481540.0,8476871.0,8477497.0,,8476462.0,8475287.0,8478399.0,8482110.0,,,Mike Matheson,Nick Suzuki,Cole Caufield,Tanner Pearson,Sean Monahan,,Dougie Hamilton,Erik Haula,Jonas Siegenthaler,Dawson Mercer,,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,07:40,12:20,right,faceoff,623,3,REG,-69.0,22.0,D,,,27.0,18.0,,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2860,169.0,NJD,0.0,8475287.0,8480018.0,,5,4,4v5,8476875.0,8480018.0,8481540.0,8476871.0,8477497.0,,8476462.0,8475287.0,8478399.0,8482110.0,,,Mike Matheson,Nick Suzuki,Cole Caufield,Tanner Pearson,Sean Monahan,,Dougie Hamilton,Erik Haula,Jonas Siegenthaler,Dawson Mercer,,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,08:05,11:55,right,stoppage,624,3,REG,,,,,,27.0,18.0,offside,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2885,,,,,,,5,4,5v4,8476875.0,8480018.0,8481540.0,8476871.0,8477497.0,,8474090.0,8479414.0,8477508.0,8480860.0,,,Mike Matheson,Nick Suzuki,Cole Caufield,Tanner Pearson,Sean Monahan,,Brendan Smith,Nathan Bastian,Curtis Lazar,Kevin Bahl,,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,08:05,11:55,right,faceoff,626,3,REG,-20.0,-22.0,N,,,27.0,18.0,,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2885,120.0,NJD,0.0,8477508.0,8477497.0,,5,4,4v5,8476875.0,8480018.0,8481540.0,8476871.0,8477497.0,,8474090.0,8479414.0,8477508.0,8480860.0,,,Mike Matheson,Nick Suzuki,Cole Caufield,Tanner Pearson,Sean Monahan,,Brendan Smith,Nathan Bastian,Curtis Lazar,Kevin Bahl,,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,08:27,11:33,right,stoppage,627,3,REG,,,,,,27.0,18.0,puck-in-netting,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2907,,,,,,,5,4,5v4,8475848.0,8481618.0,8476981.0,8483515.0,8482111.0,,8474090.0,8480002.0,8479415.0,8480860.0,,,Brendan Gallagher,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,,Brendan Smith,Nico Hischier,Michael McLeod,Kevin Bahl,,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,08:27,11:33,right,faceoff,630,3,REG,-69.0,-22.0,D,,,27.0,18.0,,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2907,169.0,NJD,0.0,8479415.0,8481618.0,,5,4,4v5,8475848.0,8481618.0,8476981.0,8483515.0,8482111.0,,8474090.0,8480002.0,8479415.0,8480860.0,,,Brendan Gallagher,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,,Brendan Smith,Nico Hischier,Michael McLeod,Kevin Bahl,,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,08:34,11:26,right,giveaway,631,3,REG,-32.0,-21.0,D,,,27.0,18.0,,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2914,132.0,NJD,0.0,8480860.0,,,5,4,4v5,8475848.0,8481618.0,8476981.0,8483515.0,8482111.0,,8474090.0,8480002.0,8479415.0,8480860.0,,,Brendan Gallagher,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,,Brendan Smith,Nico Hischier,Michael McLeod,Kevin Bahl,,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,08:36,11:24,right,blocked-shot,632,3,REG,-69.0,-4.0,D,,,27.0,18.0,,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2916,169.0,NJD,0.0,8481618.0,8474090.0,,5,4,4v5,8475848.0,8481618.0,8476981.0,8483515.0,8482111.0,,8474090.0,8480002.0,8479415.0,8480860.0,,,Brendan Gallagher,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,,Brendan Smith,Nico Hischier,Michael McLeod,Kevin Bahl,,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,08:39,11:21,right,stoppage,633,3,REG,,,,,,27.0,18.0,puck-in-netting,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2919,,,,,,,5,4,5v4,8475848.0,8481618.0,8476981.0,8483515.0,8482111.0,,8474090.0,8480002.0,8479415.0,8478399.0,,,Brendan Gallagher,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,,Brendan Smith,Nico Hischier,Michael McLeod,Jonas Siegenthaler,,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,08:39,11:21,right,faceoff,635,3,REG,-69.0,-22.0,O,,,27.0,18.0,,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2919,169.0,MTL,1.0,8481618.0,8479415.0,,5,4,5v4,8475848.0,8481618.0,8476981.0,8483515.0,8482111.0,,8474090.0,8480002.0,8479415.0,8478399.0,,,Brendan Gallagher,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,,Brendan Smith,Nico Hischier,Michael McLeod,Jonas Siegenthaler,,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,08:49,11:11,right,shot-on-goal,636,3,REG,-74.0,4.0,O,snap,8477970.0,27.0,19.0,,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2929,174.0,MTL,1.0,8475848.0,,,5,4,5v4,8475848.0,8481618.0,8476981.0,8483515.0,8482111.0,,8474090.0,8480002.0,8479415.0,8478399.0,,,Brendan Gallagher,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,,Brendan Smith,Nico Hischier,Michael McLeod,Jonas Siegenthaler,,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,08:52,11:08,right,stoppage,637,3,REG,,,,,,27.0,19.0,goalie-stopped-after-sog,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2932,,,,,,,5,4,5v4,8475848.0,8481618.0,8476981.0,8483515.0,8482111.0,,8474090.0,8479414.0,8477508.0,8478399.0,,,Brendan Gallagher,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,,Brendan Smith,Nathan Bastian,Curtis Lazar,Jonas Siegenthaler,,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,08:52,11:08,right,faceoff,639,3,REG,-69.0,-22.0,D,,,27.0,19.0,,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2932,169.0,NJD,0.0,8477508.0,8481618.0,,5,4,4v5,8475848.0,8481618.0,8476981.0,8483515.0,8482111.0,,8474090.0,8479414.0,8477508.0,8478399.0,,,Brendan Gallagher,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,,Brendan Smith,Nathan Bastian,Curtis Lazar,Jonas Siegenthaler,,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,09:19,10:41,right,missed-shot,640,3,REG,-70.0,13.0,O,wrist,8477970.0,27.0,19.0,above-crossbar,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2959,170.0,MTL,1.0,8483515.0,,,5,4,5v4,8475848.0,8481618.0,8476981.0,8483515.0,8482111.0,,8474090.0,8479414.0,8477508.0,8478399.0,,,Brendan Gallagher,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Justin Barron,,Brendan Smith,Nathan Bastian,Curtis Lazar,Jonas Siegenthaler,,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,10:05,09:55,right,missed-shot,650,3,REG,-64.0,13.0,O,tip-in,8477970.0,27.0,19.0,wide-left,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,3005,164.0,MTL,1.0,8478133.0,,,5,5,5v5,8480192.0,8480887.0,8479543.0,8481058.0,8478133.0,,8476462.0,8482125.0,8475287.0,8480860.0,8482110.0,,Johnathan Kovacevic,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,,Dougie Hamilton,Alexander Holtz,Erik Haula,Kevin Bahl,Dawson Mercer,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,10:11,09:49,right,blocked-shot,651,3,REG,-69.0,-3.0,D,,,27.0,19.0,,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,3011,169.0,NJD,0.0,8480192.0,8476462.0,,5,5,5v5,8480192.0,8480887.0,8479543.0,8481058.0,8478133.0,,8476462.0,8482125.0,8475287.0,8480860.0,8482110.0,,Johnathan Kovacevic,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,,Dougie Hamilton,Alexander Holtz,Erik Haula,Kevin Bahl,Dawson Mercer,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,10:16,09:44,right,stoppage,654,3,REG,,,,,,27.0,19.0,tv-timeout,4.0,1.0,tv-timeout,,,,2023020087,20232024,2023-10-24,2,Centre Bell,3016,,,,,,,6,4,6v4,8476875.0,8480018.0,8481618.0,8481540.0,8476871.0,8477497.0,8478507.0,8480002.0,8479407.0,8478399.0,,,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,Tanner Pearson,Sean Monahan,John Marino,Nico Hischier,Jesper Bratt,Jonas Siegenthaler,,,,8477970.0,,Vitek Vanecek
3,10:16,09:44,right,faceoff,657,3,REG,-69.0,22.0,D,,,27.0,19.0,,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,3016,169.0,NJD,0.0,8480002.0,8480018.0,,6,4,4v6,8476875.0,8480018.0,8481618.0,8481540.0,8476871.0,8477497.0,8478507.0,8480002.0,8479407.0,8478399.0,,,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,Tanner Pearson,Sean Monahan,John Marino,Nico Hischier,Jesper Bratt,Jonas Siegenthaler,,,,8477970.0,,Vitek Vanecek
3,10:16,09:44,right,penalty,652,3,REG,-51.0,-35.0,D,,,27.0,19.0,,4.0,1.0,,MIN,delaying-game-puck-over-glass,2.0,2023020087,20232024,2023-10-24,2,Centre Bell,3016,151.0,NJD,0.0,8475287.0,,,6,4,4v6,8476875.0,8480018.0,8481618.0,8481540.0,8476871.0,8477497.0,8478507.0,8480002.0,8479407.0,8478399.0,,,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,Tanner Pearson,Sean Monahan,John Marino,Nico Hischier,Jesper Bratt,Jonas Siegenthaler,,,,8477970.0,,Vitek Vanecek
3,10:18,09:42,right,blocked-shot,658,3,REG,-29.0,-8.0,O,,,27.0,19.0,,4.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,3018,129.0,MTL,1.0,8478507.0,8481540.0,,6,4,6v4,8476875.0,8480018.0,8481618.0,8481540.0,8476871.0,8477497.0,8478507.0,8480002.0,8479407.0,8478399.0,,,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,Tanner Pearson,Sean Monahan,John Marino,Nico Hischier,Jesper Bratt,Jonas Siegenthaler,,,,8477970.0,,Vitek Vanecek
3,10:35,09:25,right,goal,659,3,REG,-80.0,0.0,O,wrist,8477970.0,27.0,19.0,,4.0,2.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,3035,180.0,MTL,1.0,8476875.0,8481540.0,,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8476462.0,8478414.0,8475726.0,8481559.0,8480860.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,Dougie Hamilton,Timo Meier,Tyler Toffoli,Jack Hughes,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,10:35,09:25,right,faceoff,663,3,REG,0.0,0.0,N,,,27.0,19.0,,4.0,2.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,3035,100.0,MTL,1.0,8480018.0,8481559.0,,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8476462.0,8478414.0,8475726.0,8481559.0,8480860.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,Dougie Hamilton,Timo Meier,Tyler Toffoli,Jack Hughes,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,10:47,09:13,right,giveaway,664,3,REG,-35.0,-37.0,D,,,27.0,19.0,,4.0,2.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,3047,135.0,NJD,0.0,8478414.0,,,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8476462.0,8478414.0,8475726.0,8481559.0,8480860.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,Dougie Hamilton,Timo Meier,Tyler Toffoli,Jack Hughes,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,10:57,09:03,right,giveaway,665,3,REG,-63.0,36.0,D,,,27.0,19.0,,4.0,2.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,3057,163.0,NJD,0.0,8478414.0,,,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8476462.0,8478414.0,8475726.0,8481559.0,8480860.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,Dougie Hamilton,Timo Meier,Tyler Toffoli,Jack Hughes,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,11:41,08:19,right,shot-on-goal,674,3,REG,-52.0,-23.0,O,tip-in,8477970.0,27.0,20.0,,4.0,2.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,3101,152.0,MTL,1.0,8475848.0,,,5,5,5v5,8475848.0,8480184.0,8476871.0,8482964.0,8477497.0,,8474090.0,8480002.0,8476292.0,8482684.0,8479407.0,,Brendan Gallagher,Gustav Lindström,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Brendan Smith,Nico Hischier,Ondrej Palat,Luke Hughes,Jesper Bratt,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,11:47,08:13,right,stoppage,675,3,REG,,,,,,27.0,20.0,puck-in-benches,4.0,2.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,3107,,,,,,,5,5,5v5,8475848.0,8480184.0,8476871.0,8482964.0,8477497.0,,8478507.0,8479414.0,8479415.0,8475287.0,8480860.0,,Brendan Gallagher,Gustav Lindström,Tanner Pearson,Arber Xhekaj,Sean Monahan,,John Marino,Nathan Bastian,Michael McLeod,Erik Haula,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,11:47,08:13,right,faceoff,677,3,REG,-69.0,22.0,O,,,27.0,20.0,,4.0,2.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,3107,169.0,MTL,1.0,8477497.0,8475287.0,,5,5,5v5,8475848.0,8480184.0,8476871.0,8482964.0,8477497.0,,8478507.0,8479414.0,8479415.0,8475287.0,8480860.0,,Brendan Gallagher,Gustav Lindström,Tanner Pearson,Arber Xhekaj,Sean Monahan,,John Marino,Nathan Bastian,Michael McLeod,Erik Haula,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,11:50,08:10,right,shot-on-goal,678,3,REG,-83.0,8.0,O,tip-in,8477970.0,27.0,21.0,,4.0,2.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,3110,183.0,MTL,1.0,8475848.0,,,5,5,5v5,8475848.0,8480184.0,8476871.0,8482964.0,8477497.0,,8478507.0,8479414.0,8479415.0,8475287.0,8480860.0,,Brendan Gallagher,Gustav Lindström,Tanner Pearson,Arber Xhekaj,Sean Monahan,,John Marino,Nathan Bastian,Michael McLeod,Erik Haula,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,12:24,07:36,right,giveaway,683,3,REG,62.0,41.0,D,,,27.0,21.0,,4.0,2.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,3144,38.0,MTL,1.0,8481618.0,,,5,5,5v5,8481618.0,8483515.0,8480184.0,8481093.0,8482964.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Alex Newhook,Juraj Slafkovsky,Gustav Lindström,Rafael Harvey-Pinard,Arber Xhekaj,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,12:25,07:35,right,shot-on-goal,684,3,REG,71.0,41.0,O,wrist,8480051.0,28.0,21.0,,4.0,2.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,3145,29.0,NJD,0.0,8480860.0,,,5,5,5v5,8481618.0,8483515.0,8480184.0,8481093.0,8482964.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Alex Newhook,Juraj Slafkovsky,Gustav Lindström,Rafael Harvey-Pinard,Arber Xhekaj,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
